Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2022,4 Year,91280,"BASIS Charter Schools, Inc.",91343,BASIS Phoenix,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,91280,"BASIS Charter Schools, Inc.",91343,BASIS Phoenix,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,91280,"BASIS Charter Schools, Inc.",91343,BASIS Phoenix,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,91280,"BASIS Charter Schools, Inc.",91343,BASIS Phoenix,Maricopa,Male,*,*,95.6
2022,4 Year,91280,"BASIS Charter Schools, Inc.",91343,BASIS Phoenix,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,91280,"BASIS Charter Schools, Inc.",91343,BASIS Phoenix,Maricopa,Military Cohort,*,*,*
2022,4 Year,91280,"BASIS Charter Schools, Inc.",91343,BASIS Phoenix,Maricopa,Special Education,*,*,*
2022,4 Year,91280,"BASIS Charter Schools, Inc.",91343,BASIS Phoenix,Maricopa,White,*,*,97.9
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,All,*,*,91.1
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Asian,*,*,66.7
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Black/African American,*,*,85.7
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,EL Cohort,*,*,80
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Female,*,*,91.3
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Hispanic or Latino,*,*,92.3
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Income Eligibility 1 and 2,*,*,92.9
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Male,*,*,90.9
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Military Cohort,*,*,*
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Multiple Races,*,*,*
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,Special Education,*,*,*
2022,4 Year,91303,ASU Preparatory Academy,91304,ASU Preparatory Academy- Phoenix High School,Maricopa,White,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,All,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Asian,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Black/African American,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,EL Cohort,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Female,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Male,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Military Cohort,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Multiple Races,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,Special Education,*,*,*
2022,4 Year,91305,ASU Preparatory Academy,91306,ASU Preparatory Academy-Polytechnic High School,Maricopa,White,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,All,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,American Indian or Alaska Native,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Asian,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Black/African American,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,EL Cohort,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Female,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Foster Care Cohort,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Hispanic or Latino,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Homeless Cohort,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Income Eligibility 1 and 2,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Male,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Migrant Cohort,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Military Cohort,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Multiple Races,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,Special Education,*,*,*
2022,4 Year,91309,"BASIS Charter Schools, Inc.",91766,BASIS Tucson North,Pima,White,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,All,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Asian,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Black/African American,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,EL Cohort,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Female,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Male,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Military Cohort,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,Special Education,*,*,*
2022,4 Year,91339,"BASIS Charter Schools, Inc.",92030,BASIS Ahwatukee,Maricopa,White,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,All,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,EL Cohort,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Female,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Foster Care Cohort,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Hispanic or Latino,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Homeless Cohort,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Income Eligibility 1 and 2,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Male,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Migrant Cohort,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Military Cohort,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,Special Education,*,*,*
2022,4 Year,91773,"Collaborative Pathways, Inc.",10733,Arizona College Prep Academy,Pima,White,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,All,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Asian,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Black/African American,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,EL Cohort,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Female,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Male,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Military Cohort,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Multiple Races,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,Special Education,*,*,*
2022,4 Year,91935,Madison Highland Prep,92605,Madison Highland Prep,Maricopa,White,*,*,*
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,All,*,*,96.1
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,Black/African American,*,*,*
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,EL Cohort,*,*,*
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,Female,*,*,97
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,Hispanic or Latino,*,*,96
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,Male,*,*,95.4
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,Military Cohort,*,*,*
2022,4 Year,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Maricopa,Special Education,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,All,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Asian,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Black/African American,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,EL Cohort,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Female,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Male,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Military Cohort,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,Special Education,*,*,*
2022,4 Year,91949,"BASIS Charter Schools, Inc.",91997,BASIS Mesa,Maricopa,White,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,All,*,*,36.4
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Asian,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Black/African American,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,EL Cohort,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Female,*,*,33.3
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Hispanic or Latino,*,*,40
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Homeless Cohort,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Income Eligibility 1 and 2,*,*,25
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Male,*,*,37.5
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Migrant Cohort,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Military Cohort,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Multiple Races,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,Special Education,*,*,36.4
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",92984,"Arizona Autism Charter School, Upper School Campus",Maricopa,White,*,*,33.3
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",1001693,Arizona Autism Charter - Online High School,Maricopa,All,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",1001693,Arizona Autism Charter - Online High School,Maricopa,EL Cohort,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",1001693,Arizona Autism Charter - Online High School,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",1001693,Arizona Autism Charter - Online High School,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",1001693,Arizona Autism Charter - Online High School,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",1001693,Arizona Autism Charter - Online High School,Maricopa,Male,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",1001693,Arizona Autism Charter - Online High School,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",1001693,Arizona Autism Charter - Online High School,Maricopa,Military Cohort,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",1001693,Arizona Autism Charter - Online High School,Maricopa,Special Education,*,*,*
2022,4 Year,91958,"Arizona Autism Charter Schools, Inc.",1001693,Arizona Autism Charter - Online High School,Maricopa,White,*,*,*
2022,4 Year,91992,StrengthBuilding Partners,92497,Las Puertas Community School,Pima,All,*,*,*
2022,4 Year,91992,StrengthBuilding Partners,92497,Las Puertas Community School,Pima,EL Cohort,*,*,*
2022,4 Year,91992,StrengthBuilding Partners,92497,Las Puertas Community School,Pima,Foster Care Cohort,*,*,*
2022,4 Year,91992,StrengthBuilding Partners,92497,Las Puertas Community School,Pima,Homeless Cohort,*,*,*
2022,4 Year,91992,StrengthBuilding Partners,92497,Las Puertas Community School,Pima,Income Eligibility 1 and 2,*,*,*
2022,4 Year,91992,StrengthBuilding Partners,92497,Las Puertas Community School,Pima,Male,*,*,*
2022,4 Year,91992,StrengthBuilding Partners,92497,Las Puertas Community School,Pima,Migrant Cohort,*,*,*
2022,4 Year,91992,StrengthBuilding Partners,92497,Las Puertas Community School,Pima,Military Cohort,*,*,*
2022,4 Year,91992,StrengthBuilding Partners,92497,Las Puertas Community School,Pima,Special Education,*,*,*
2022,4 Year,91992,StrengthBuilding Partners,92497,Las Puertas Community School,Pima,White,*,*,*
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,All,48,107,44.9
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,American Indian or Alaska Native,*,*,50
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Black/African American,*,*,40
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,EL Cohort,*,*,50
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Female,23,41,56.1
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Foster Care Cohort,*,*,33.3
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Hispanic or Latino,43,94,45.7
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Homeless Cohort,*,*,27.8
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Male,25,66,37.9
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Military Cohort,*,*,*
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Multiple Races,*,*,*
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,Special Education,*,*,58.3
2022,4 Year,92043,Southwest Leadership Academy,92044,Southwest Leadership Academy,Maricopa,White,*,*,40
2022,4 Year,92049,"Rising Schools, Inc.",92050,The Rising School,Pima,All,*,*,*
2022,4 Year,92049,"Rising Schools, Inc.",92050,The Rising School,Pima,EL Cohort,*,*,*
2022,4 Year,92049,"Rising Schools, Inc.",92050,The Rising School,Pima,Foster Care Cohort,*,*,*
2022,4 Year,92049,"Rising Schools, Inc.",92050,The Rising School,Pima,Hispanic or Latino,*,*,*
2022,4 Year,92049,"Rising Schools, Inc.",92050,The Rising School,Pima,Homeless Cohort,*,*,*
2022,4 Year,92049,"Rising Schools, Inc.",92050,The Rising School,Pima,Income Eligibility 1 and 2,*,*,*
2022,4 Year,92049,"Rising Schools, Inc.",92050,The Rising School,Pima,Male,*,*,*
2022,4 Year,92049,"Rising Schools, Inc.",92050,The Rising School,Pima,Migrant Cohort,*,*,*
2022,4 Year,92049,"Rising Schools, Inc.",92050,The Rising School,Pima,Military Cohort,*,*,*
2022,4 Year,92049,"Rising Schools, Inc.",92050,The Rising School,Pima,Special Education,*,*,*
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,All,61,77,79.2
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Black/African American,*,*,66.7
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,EL Cohort,*,*,*
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Female,*,*,82.8
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Hispanic or Latino,*,*,91.3
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Income Eligibility 1 and 2,*,*,79.2
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Male,*,*,77.1
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Military Cohort,*,*,*
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Multiple Races,*,*,*
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,Special Education,*,*,90.9
2022,4 Year,92226,"Edkey, Inc. - Sequoia Pathway Academy",90377,Sequoia Pathway Academy,Maricopa,White,*,*,90.9
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,All,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Asian,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,EL Cohort,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Female,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Male,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Military Cohort,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Multiple Races,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,Special Education,*,*,*
2022,4 Year,92316,Cicero Preparatory Academy,92317,Great Hearts Academies - Cicero Prep,Maricopa,White,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,All,*,*,90
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Asian,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Black/African American,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,EL Cohort,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Female,*,*,80
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Foster Care Cohort,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Hispanic or Latino,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Homeless Cohort,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Income Eligibility 1 and 2,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Male,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Migrant Cohort,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Military Cohort,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,Special Education,*,*,*
2022,4 Year,92320,"BASIS Charter Schools, Inc.",92321,BASIS Prescott,Yavapai,White,*,*,92.3
2022,4 Year,92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Pima,All,*,*,*
