Cohort Year,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2023,4411,Sahuarita Unified District,1001695,Sahuarita Digital Pathways Academy,Pima,Hispanic or Latino,*,*,*
2023,4411,Sahuarita Unified District,1001695,Sahuarita Digital Pathways Academy,Pima,Male,*,15,*
2023,4412,Baboquivari Unified School District #40,5847,Baboquivari High School,Pima,All,51,65,78.5
2023,4412,Baboquivari Unified School District #40,5847,Baboquivari High School,Pima,Female,*,30,*
2023,4412,Baboquivari Unified School District #40,5847,Baboquivari High School,Pima,Hispanic or Latino,*,*,*
2023,4412,Baboquivari Unified School District #40,5847,Baboquivari High School,Pima,Unhoused,*,12,*
2023,4412,Baboquivari Unified School District #40,5847,Baboquivari High School,Pima,Male,*,35,*
2023,4412,Baboquivari Unified School District #40,90822,Alternative High School (Indian Oasis High School),Pima,All,*,43,*
2023,4412,Baboquivari Unified School District #40,90822,Alternative High School (Indian Oasis High School),Pima,Female,*,23,*
2023,4412,Baboquivari Unified School District #40,90822,Alternative High School (Indian Oasis High School),Pima,Hispanic or Latino,*,*,*
2023,4412,Baboquivari Unified School District #40,90822,Alternative High School (Indian Oasis High School),Pima,Unhoused,*,*,*
2023,4412,Baboquivari Unified School District #40,90822,Alternative High School (Indian Oasis High School),Pima,Male,*,20,*
2023,4413,Vail Unified District,10855,Vail Academy & High School,Pima,All,*,24,*
2023,4413,Vail Unified District,10855,Vail Academy & High School,Pima,Female,*,*,*
2023,4413,Vail Unified District,10855,Vail Academy & High School,Pima,Hispanic or Latino,*,*,*
2023,4413,Vail Unified District,10855,Vail Academy & High School,Pima,Male,*,*,*
2023,4413,Vail Unified District,79721,Cienega High School,Pima,All,434,449,96.7
2023,4413,Vail Unified District,79721,Cienega High School,Pima,Female,*,225,*
2023,4413,Vail Unified District,79721,Cienega High School,Pima,Hispanic or Latino,*,172,*
2023,4413,Vail Unified District,79721,Cienega High School,Pima,Unhoused,*,*,*
2023,4413,Vail Unified District,79721,Cienega High School,Pima,Male,*,224,94.2
2023,4413,Vail Unified District,84665,Pantano High School,Pima,All,25,64,39.1
2023,4413,Vail Unified District,84665,Pantano High School,Pima,Female,*,27,*
2023,4413,Vail Unified District,84665,Pantano High School,Pima,Hispanic or Latino,*,26,*
2023,4413,Vail Unified District,84665,Pantano High School,Pima,Unhoused,*,*,*
2023,4413,Vail Unified District,84665,Pantano High School,Pima,Male,*,37,40.5
2023,4413,Vail Unified District,87875,Empire High School,Pima,All,*,192,*
2023,4413,Vail Unified District,87875,Empire High School,Pima,Female,*,99,*
2023,4413,Vail Unified District,87875,Empire High School,Pima,Hispanic or Latino,*,57,*
2023,4413,Vail Unified District,87875,Empire High School,Pima,Unhoused,*,*,*
2023,4413,Vail Unified District,87875,Empire High School,Pima,Male,*,93,*
2023,4413,Vail Unified District,90845,Vail Innovation Center,Pima,All,49,60,81.7
2023,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Female,*,38,*
2023,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Hispanic or Latino,*,18,*
2023,4413,Vail Unified District,90845,Vail Innovation Center,Pima,Male,*,22,*
2023,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,All,134,146,91.8
2023,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Female,*,67,*
2023,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Hispanic or Latino,*,41,*
2023,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Unhoused,*,*,*
2023,4413,Vail Unified District,91292,Andrada Polytechnic High School,Pima,Male,*,79,*
2023,4413,Vail Unified District,1000597,Mica Mountain High,Pima,All,*,161,*
2023,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Female,*,79,*
2023,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Hispanic or Latino,*,47,*
2023,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Unhoused,*,*,*
2023,4413,Vail Unified District,1000597,Mica Mountain High,Pima,Male,*,82,*
2023,4420,Pima County,6057,Pima Vocational High School,Pima,All,16,38,42.1
2023,4420,Pima County,6057,Pima Vocational High School,Pima,Female,*,21,*
2023,4420,Pima County,6057,Pima Vocational High School,Pima,Hispanic or Latino,11,24,45.8
2023,4420,Pima County,6057,Pima Vocational High School,Pima,Unhoused,*,12,*
2023,4420,Pima County,6057,Pima Vocational High School,Pima,Male,*,17,*
2023,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,All,*,39,*
2023,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Female,*,21,*
2023,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Hispanic or Latino,*,23,*
2023,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Unhoused,*,*,*
2023,4421,"Edge School, Inc., The",5860,Edge High School - Himmel Park,Pima,Male,*,18,*
2023,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,All,*,27,*
2023,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Female,*,12,*
2023,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Hispanic or Latino,*,*,*
2023,4421,"Edge School, Inc., The",80928,EDGE High School - Northwest,Pima,Male,*,15,*
2023,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,All,11,249,4.4
2023,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Female,*,136,*
2023,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Hispanic or Latino,*,141,*
2023,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Unhoused,*,*,*
2023,4422,Tucson Youth Development/ACE Charter High School,5861,Alternative Computerized Education (ACE) Charter High School,Pima,Male,*,113,*
2023,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,All,*,12,*
2023,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Female,*,*,*
2023,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Hispanic or Latino,*,*,*
2023,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Unhoused,*,*,*
2023,4422,Tucson Youth Development/ACE Charter High School,90286,Youth Works Charter High School,Pima,Male,*,*,*
2023,4425,Presidio School,5865,Presidio School,Pima,All,*,11,*
2023,4425,Presidio School,5865,Presidio School,Pima,Female,*,*,*
2023,4425,Presidio School,5865,Presidio School,Pima,Hispanic or Latino,*,*,*
2023,4425,Presidio School,5865,Presidio School,Pima,Male,*,*,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,All,*,60,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Female,*,32,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Hispanic or Latino,*,51,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Unhoused,*,*,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5873,PPEP TEC - Celestino Fernandez Learning Center,Pima,Male,*,28,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,All,21,65,32.3
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Female,*,31,35.5
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Hispanic or Latino,16,46,34.8
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Unhoused,*,*,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5876,PPEP TEC - Alice S. Paul Learning Center,Pima,Male,*,34,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,All,19,53,35.8
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Female,*,24,45.8
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Hispanic or Latino,*,50,38
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Unhoused,*,*,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5877,PPEP TEC - Raul H. Castro Learning Center,Pima,Male,*,29,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,All,18,42,42.9
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Female,*,22,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Hispanic or Latino,*,41,43.9
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Unhoused,*,*,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5878,PPEP TEC - Cesar Chavez Learning Center,Pima,Male,*,20,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,All,15,40,37.5
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Female,*,16,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Hispanic or Latino,*,35,42.9
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Unhoused,*,*,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5879,PPEP TEC - Jose Yepez Learning Center,Pima,Male,*,24,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,All,*,34,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Female,*,12,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Hispanic or Latino,*,*,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Unhoused,*,*,*
2023,4431,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",5880,PPEP TEC - Colin L. Powell Learning Center,Pima,Male,*,22,*
2023,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,All,*,25,*
2023,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,Female,*,12,*
2023,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,Hispanic or Latino,*,19,*
2023,4435,Mary C O'Brien Accommodation District,6067,Villa Oasis Interscholastic Center For Education (voice),Pinal,Male,*,13,*
2023,4437,Florence Unified School District,5897,Florence High School,Pinal,All,154,171,90.1
2023,4437,Florence Unified School District,5897,Florence High School,Pinal,Female,*,81,*
2023,4437,Florence Unified School District,5897,Florence High School,Pinal,Hispanic or Latino,*,70,*
2023,4437,Florence Unified School District,5897,Florence High School,Pinal,Unhoused,*,*,*
2023,4437,Florence Unified School District,5897,Florence High School,Pinal,Male,*,90,87.8
2023,4437,Florence Unified School District,89907,San Tan Foothills High School,Pinal,All,173,195,88.7
2023,4437,Florence Unified School District,89907,San Tan Foothills High School,Pinal,Female,*,90,*
2023,4437,Florence Unified School District,89907,San Tan Foothills High School,Pinal,Hispanic or Latino,*,75,*
2023,4437,Florence Unified School District,89907,San Tan Foothills High School,Pinal,Unhoused,*,*,*
2023,4437,Florence Unified School District,89907,San Tan Foothills High School,Pinal,Male,*,105,86.7
2023,4437,Florence Unified School District,90309,Poston Butte High School,Pinal,All,300,318,94.3
2023,4437,Florence Unified School District,90309,Poston Butte High School,Pinal,Female,*,156,*
2023,4437,Florence Unified School District,90309,Poston Butte High School,Pinal,Hispanic or Latino,*,121,*
2023,4437,Florence Unified School District,90309,Poston Butte High School,Pinal,Unhoused,*,*,*
2023,4437,Florence Unified School District,90309,Poston Butte High School,Pinal,Male,*,162,92.6
2023,4437,Florence Unified School District,90781,Florence Virtual Academy,Pinal,All,62,78,79.5
2023,4437,Florence Unified School District,90781,Florence Virtual Academy,Pinal,Female,*,53,*
2023,4437,Florence Unified School District,90781,Florence Virtual Academy,Pinal,Hispanic or Latino,*,35,*
2023,4437,Florence Unified School District,90781,Florence Virtual Academy,Pinal,Male,*,25,*
2023,4437,Florence Unified School District,92280,Mountain Vista Academy,Pinal,All,108,130,83.1
2023,4437,Florence Unified School District,92280,Mountain Vista Academy,Pinal,Female,*,57,*
2023,4437,Florence Unified School District,92280,Mountain Vista Academy,Pinal,Hispanic or Latino,*,60,*
2023,4437,Florence Unified School District,92280,Mountain Vista Academy,Pinal,Unhoused,*,*,*
2023,4437,Florence Unified School District,92280,Mountain Vista Academy,Pinal,Male,*,73,76.7
2023,4438,Ray Unified District,5900,Ray JR/SR High School,Pinal,All,*,25,*
2023,4438,Ray Unified District,5900,Ray JR/SR High School,Pinal,Female,*,*,*
2023,4438,Ray Unified District,5900,Ray JR/SR High School,Pinal,Hispanic or Latino,*,11,*
2023,4438,Ray Unified District,5900,Ray JR/SR High School,Pinal,Male,*,*,*
2023,4439,Mammoth-San Manuel Unified District,5904,San Manuel High School,Pinal,All,*,42,*
2023,4439,Mammoth-San Manuel Unified District,5904,San Manuel High School,Pinal,Female,*,20,*
2023,4439,Mammoth-San Manuel Unified District,5904,San Manuel High School,Pinal,Hispanic or Latino,*,29,*
2023,4439,Mammoth-San Manuel Unified District,5904,San Manuel High School,Pinal,Male,*,22,*
2023,4440,Superior Unified School District,5907,Superior Junior/Senior High School,Pinal,All,*,29,*
2023,4440,Superior Unified School District,5907,Superior Junior/Senior High School,Pinal,Female,*,15,*
2023,4440,Superior Unified School District,5907,Superior Junior/Senior High School,Pinal,Hispanic or Latino,*,22,*
2023,4440,Superior Unified School District,5907,Superior Junior/Senior High School,Pinal,Male,*,14,*
2023,4441,Maricopa Unified School District,5910,Maricopa High School,Pinal,All,503,677,74.3
2023,4441,Maricopa Unified School District,5910,Maricopa High School,Pinal,Female,250,319,78.4
2023,4441,Maricopa Unified School District,5910,Maricopa High School,Pinal,Hispanic or Latino,192,265,72.5
2023,4441,Maricopa Unified School District,5910,Maricopa High School,Pinal,Unhoused,*,*,*
2023,4441,Maricopa Unified School District,5910,Maricopa High School,Pinal,Male,253,358,70.7
2023,4441,Maricopa Unified School District,1001089,Maricopa Virtual Academy,Pinal,All,*,35,*
2023,4441,Maricopa Unified School District,1001089,Maricopa Virtual Academy,Pinal,Female,*,16,*
2023,4441,Maricopa Unified School District,1001089,Maricopa Virtual Academy,Pinal,Hispanic or Latino,*,*,*
2023,4441,Maricopa Unified School District,1001089,Maricopa Virtual Academy,Pinal,Male,*,19,*
2023,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,All,140,157,89.2
2023,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Female,*,83,*
2023,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Hispanic or Latino,*,80,*
2023,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Male,*,74,*
2023,4442,Coolidge Unified District,92608,Coolidge Alternative Program,Pinal,All,27,60,45
2023,4442,Coolidge Unified District,92608,Coolidge Alternative Program,Pinal,Female,*,21,*
2023,4442,Coolidge Unified District,92608,Coolidge Alternative Program,Pinal,Hispanic or Latino,11,22,50
2023,4442,Coolidge Unified District,92608,Coolidge Alternative Program,Pinal,Male,*,39,33.3
2023,4442,Coolidge Unified District,1001734,Coolidge Virtual Academy,Pinal,All,39,75,52
2023,4442,Coolidge Unified District,1001734,Coolidge Virtual Academy,Pinal,Female,20,32,62.5
2023,4442,Coolidge Unified District,1001734,Coolidge Virtual Academy,Pinal,Hispanic or Latino,23,44,52.3
2023,4442,Coolidge Unified District,1001734,Coolidge Virtual Academy,Pinal,Male,19,43,44.2
2023,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,All,198,238,83.2
2023,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Female,*,110,*
2023,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Hispanic or Latino,81,97,83.5
2023,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Unhoused,*,*,*
2023,4443,Apache Junction Unified District,5925,Apache Junction High School,Pinal,Male,*,128,76.6
2023,4445,J O Combs Unified School District,89859,Combs High School,Pinal,All,294,328,89.6
2023,4445,J O Combs Unified School District,89859,Combs High School,Pinal,Female,141,153,92.2
2023,4445,J O Combs Unified School District,89859,Combs High School,Pinal,Hispanic or Latino,*,91,*
2023,4445,J O Combs Unified School District,89859,Combs High School,Pinal,Unhoused,*,*,*
2023,4445,J O Combs Unified School District,89859,Combs High School,Pinal,Male,153,175,87.4
2023,4445,J O Combs Unified School District,1001141,Combs Online School for Success,Pinal,All,26,59,44.1
2023,4445,J O Combs Unified School District,1001141,Combs Online School for Success,Pinal,Female,12,28,42.9
2023,4445,J O Combs Unified School District,1001141,Combs Online School for Success,Pinal,Hispanic or Latino,*,23,*
2023,4445,J O Combs Unified School District,1001141,Combs Online School for Success,Pinal,Unhoused,*,*,*
2023,4445,J O Combs Unified School District,1001141,Combs Online School for Success,Pinal,Male,14,31,45.2
2023,4445,J O Combs Unified School District,1001830,Combs Center for Success High School,Pinal,All,20,38,52.6
2023,4445,J O Combs Unified School District,1001830,Combs Center for Success High School,Pinal,Female,*,19,*
2023,4445,J O Combs Unified School District,1001830,Combs Center for Success High School,Pinal,Hispanic or Latino,*,20,*
2023,4445,J O Combs Unified School District,1001830,Combs Center for Success High School,Pinal,Unhoused,*,*,*
2023,4445,J O Combs Unified School District,1001830,Combs Center for Success High School,Pinal,Male,*,19,*
2023,4453,Casa Grande Union High School District,5948,Casa Grande Union High School,Pinal,All,296,433,68.4
2023,4453,Casa Grande Union High School District,5948,Casa Grande Union High School,Pinal,Female,145,196,74
2023,4453,Casa Grande Union High School District,5948,Casa Grande Union High School,Pinal,Hispanic or Latino,168,223,75.3
2023,4453,Casa Grande Union High School District,5948,Casa Grande Union High School,Pinal,Unhoused,*,*,*
2023,4453,Casa Grande Union High School District,5948,Casa Grande Union High School,Pinal,Male,151,237,63.7
2023,4453,Casa Grande Union High School District,90084,Vista Grande High School,Pinal,All,274,359,76.3
2023,4453,Casa Grande Union High School District,90084,Vista Grande High School,Pinal,Female,145,173,83.8
2023,4453,Casa Grande Union High School District,90084,Vista Grande High School,Pinal,Hispanic or Latino,173,222,77.9
2023,4453,Casa Grande Union High School District,90084,Vista Grande High School,Pinal,Unhoused,*,*,*
2023,4453,Casa Grande Union High School District,90084,Vista Grande High School,Pinal,Male,129,186,69.4
2023,4453,Casa Grande Union High School District,1001708,INOVA,Pinal,All,*,34,*
2023,4453,Casa Grande Union High School District,1001708,INOVA,Pinal,Female,*,*,*
2023,4453,Casa Grande Union High School District,1001708,INOVA,Pinal,Hispanic or Latino,*,16,*
2023,4453,Casa Grande Union High School District,1001708,INOVA,Pinal,Male,*,*,*
2023,4454,Santa Cruz Valley Union High School District,5951,Santa Cruz Valley Union High School,Pinal,All,*,53,*
2023,4454,Santa Cruz Valley Union High School District,5951,Santa Cruz Valley Union High School,Pinal,Female,*,31,*
2023,4454,Santa Cruz Valley Union High School District,5951,Santa Cruz Valley Union High School,Pinal,Hispanic or Latino,*,43,*
2023,4454,Santa Cruz Valley Union High School District,5951,Santa Cruz Valley Union High School,Pinal,Unhoused,*,*,*
2023,4454,Santa Cruz Valley Union High School District,5951,Santa Cruz Valley Union High School,Pinal,Male,*,22,*
2023,4454,Santa Cruz Valley Union High School District,90415,Santa Cruz Center for Success,Pinal,All,*,20,*
2023,4454,Santa Cruz Valley Union High School District,90415,Santa Cruz Center for Success,Pinal,Female,*,*,*
2023,4454,Santa Cruz Valley Union High School District,90415,Santa Cruz Center for Success,Pinal,Hispanic or Latino,*,14,*
2023,4454,Santa Cruz Valley Union High School District,90415,Santa Cruz Center for Success,Pinal,Male,*,*,*
2023,4457,Nogales Unified District,5961,Pierson High School,Santa Cruz,All,11,23,47.8
2023,4457,Nogales Unified District,5961,Pierson High School,Santa Cruz,Female,*,*,*
2023,4457,Nogales Unified District,5961,Pierson High School,Santa Cruz,Hispanic or Latino,*,21,*
2023,4457,Nogales Unified District,5961,Pierson High School,Santa Cruz,Unhoused,*,*,*
2023,4457,Nogales Unified District,5961,Pierson High School,Santa Cruz,Male,*,*,*
2023,4457,Nogales Unified District,5962,Nogales High School,Santa Cruz,All,368,392,93.9
2023,4457,Nogales Unified District,5962,Nogales High School,Santa Cruz,Female,*,200,*
2023,4457,Nogales Unified District,5962,Nogales High School,Santa Cruz,Hispanic or Latino,362,385,94
2023,4457,Nogales Unified District,5962,Nogales High School,Santa Cruz,Unhoused,*,15,*
2023,4457,Nogales Unified District,5962,Nogales High School,Santa Cruz,Male,*,192,92.2
2023,4457,Nogales Unified District,91269,NUSD Online,Santa Cruz,All,*,49,*
2023,4457,Nogales Unified District,91269,NUSD Online,Santa Cruz,Female,*,24,*
2023,4457,Nogales Unified District,91269,NUSD Online,Santa Cruz,Hispanic or Latino,*,48,*
2023,4457,Nogales Unified District,91269,NUSD Online,Santa Cruz,Unhoused,*,*,*
2023,4457,Nogales Unified District,91269,NUSD Online,Santa Cruz,Male,*,25,*
2023,4458,Santa Cruz Valley Unified District,5966,Rio Rico High School,Santa Cruz,All,315,351,89.7
2023,4458,Santa Cruz Valley Unified District,5966,Rio Rico High School,Santa Cruz,Female,160,178,89.9
2023,4458,Santa Cruz Valley Unified District,5966,Rio Rico High School,Santa Cruz,Hispanic or Latino,299,334,89.5
2023,4458,Santa Cruz Valley Unified District,5966,Rio Rico High School,Santa Cruz,Unhoused,*,*,*
2023,4458,Santa Cruz Valley Unified District,5966,Rio Rico High School,Santa Cruz,Male,155,173,89.6
2023,4462,Patagonia Union High School District,5971,Patagonia Union High School,Santa Cruz,All,*,16,*
2023,4462,Patagonia Union High School District,5971,Patagonia Union High School,Santa Cruz,Female,*,*,*
2023,4462,Patagonia Union High School District,5971,Patagonia Union High School,Santa Cruz,Hispanic or Latino,*,*,*
2023,4462,Patagonia Union High School District,5971,Patagonia Union High School,Santa Cruz,Male,*,*,*
2023,4466,Prescott Unified District,8135,Prescott High School,Yavapai,All,271,314,86.3
2023,4466,Prescott Unified District,8135,Prescott High School,Yavapai,Female,140,156,89.7
2023,4466,Prescott Unified District,8135,Prescott High School,Yavapai,Hispanic or Latino,*,53,*
2023,4466,Prescott Unified District,8135,Prescott High School,Yavapai,Unhoused,*,*,*
2023,4466,Prescott Unified District,8135,Prescott High School,Yavapai,Male,131,158,82.9
2023,4466,Prescott Unified District,1001973,Genesis Academy,Yavapai,All,17,44,38.6
2023,4466,Prescott Unified District,1001973,Genesis Academy,Yavapai,Female,*,19,*
2023,4466,Prescott Unified District,1001973,Genesis Academy,Yavapai,Hispanic or Latino,*,13,*
2023,4466,Prescott Unified District,1001973,Genesis Academy,Yavapai,Unhoused,*,*,*
2023,4466,Prescott Unified District,1001973,Genesis Academy,Yavapai,Male,*,25,*
2023,4467,Sedona-Oak Creek JUSD #9,6085,Sedona Red Rock Junior/Senior High School,Yavapai,All,*,71,*
2023,4467,Sedona-Oak Creek JUSD #9,6085,Sedona Red Rock Junior/Senior High School,Yavapai,Female,*,40,*
2023,4467,Sedona-Oak Creek JUSD #9,6085,Sedona Red Rock Junior/Senior High School,Yavapai,Hispanic or Latino,*,32,*
2023,4467,Sedona-Oak Creek JUSD #9,6085,Sedona Red Rock Junior/Senior High School,Yavapai,Unhoused,*,*,*
2023,4467,Sedona-Oak Creek JUSD #9,6085,Sedona Red Rock Junior/Senior High School,Yavapai,Male,*,31,*
2023,4467,Sedona-Oak Creek JUSD #9,90826,Red Rock Academy,Yavapai,All,*,*,*
2023,4467,Sedona-Oak Creek JUSD #9,90826,Red Rock Academy,Yavapai,Female,*,*,*
2023,4467,Sedona-Oak Creek JUSD #9,90826,Red Rock Academy,Yavapai,Hispanic or Latino,*,*,*
2023,4467,Sedona-Oak Creek JUSD #9,90826,Red Rock Academy,Yavapai,Male,*,*,*
2023,4468,Bagdad Unified District,6089,Bagdad Middle / Senior High School,Yavapai,All,*,31,*
2023,4468,Bagdad Unified District,6089,Bagdad Middle / Senior High School,Yavapai,Female,*,11,*
2023,4468,Bagdad Unified District,6089,Bagdad Middle / Senior High School,Yavapai,Hispanic or Latino,*,*,*
2023,4468,Bagdad Unified District,6089,Bagdad Middle / Senior High School,Yavapai,Unhoused,*,*,*
2023,4468,Bagdad Unified District,6089,Bagdad Middle / Senior High School,Yavapai,Male,*,20,*
2023,4468,Bagdad Unified District,1001181,Sultan Virtual Academy,Yavapai,All,*,*,*
2023,4468,Bagdad Unified District,1001181,Sultan Virtual Academy,Yavapai,Female,*,*,*
2023,4468,Bagdad Unified District,1001181,Sultan Virtual Academy,Yavapai,Hispanic or Latino,*,*,*
2023,4468,Bagdad Unified District,1001181,Sultan Virtual Academy,Yavapai,Male,*,*,*
2023,4469,Humboldt Unified District,6097,Bradshaw Mountain High School,Yavapai,All,268,322,83.2
2023,4469,Humboldt Unified District,6097,Bradshaw Mountain High School,Yavapai,Female,138,157,87.9
2023,4469,Humboldt Unified District,6097,Bradshaw Mountain High School,Yavapai,Hispanic or Latino,112,137,81.8
2023,4469,Humboldt Unified District,6097,Bradshaw Mountain High School,Yavapai,Unhoused,*,*,*
2023,4469,Humboldt Unified District,6097,Bradshaw Mountain High School,Yavapai,Male,130,165,78.8
2023,4469,Humboldt Unified District,87536,Bradshaw Mountain Online Academy,Yavapai,All,19,45,42.2
2023,4469,Humboldt Unified District,87536,Bradshaw Mountain Online Academy,Yavapai,Female,*,19,*
2023,4469,Humboldt Unified District,87536,Bradshaw Mountain Online Academy,Yavapai,Hispanic or Latino,*,18,*
2023,4469,Humboldt Unified District,87536,Bradshaw Mountain Online Academy,Yavapai,Unhoused,*,*,*
2023,4469,Humboldt Unified District,87536,Bradshaw Mountain Online Academy,Yavapai,Male,*,26,42.3
2023,4470,Camp Verde Unified District,6100,Camp Verde High School,Yavapai,All,*,94,*
2023,4470,Camp Verde Unified District,6100,Camp Verde High School,Yavapai,Female,*,42,*
2023,4470,Camp Verde Unified District,6100,Camp Verde High School,Yavapai,Hispanic or Latino,*,33,*
2023,4470,Camp Verde Unified District,6100,Camp Verde High School,Yavapai,Unhoused,*,*,*
2023,4470,Camp Verde Unified District,6100,Camp Verde High School,Yavapai,Male,*,52,*
2023,4470,Camp Verde Unified District,84659,Camp Verde Accommodation School,Yavapai,All,*,*,*
